frame_60fps,time_seconds,primary_phase,origin_glow,origin_branch_progress,symbol_opacity,symbol_scale,anchor_offset_x_pct,anchor_offset_y_pct,anchor_rotation_deg,upper_offset_x_pct,upper_offset_y_pct,upper_rotation_deg,lower_offset_x_pct,lower_offset_y_pct,lower_rotation_deg,echo_1_opacity,echo_2_opacity,echo_absorb_progress,symbol_to_lockup_progress,wordmark_reveal_progress,wordmark_opacity,symbol_to_header_progress,overlay_opacity,header_staff_progress,header_labels_progress,hero_staff_progress,hero_clef_progress,hero_copy_progress,interactive_ready
91,1.5167,symbol-lock,0.0000,0.0000,1.0000,1.0917,-1.0267,1.5400,-0.1540,1.7967,-1.2834,0.2310,1.2834,1.5400,-0.1925,0.3600,0.2200,0.0001,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
92,1.5333,symbol-lock,0.0000,0.0000,1.0000,1.0838,-0.9387,1.4081,-0.1408,1.6428,-1.1734,0.2112,1.1734,1.4081,-0.1760,0.3597,0.2198,0.0007,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
93,1.5500,symbol-lock,0.0000,0.0000,1.0000,1.0764,-0.8560,1.2839,-0.1284,1.4979,-1.0699,0.1926,1.0699,1.2839,-0.1605,0.3591,0.2194,0.0025,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
94,1.5667,symbol-lock,0.0000,0.0000,1.0000,1.0695,-0.7782,1.1673,-0.1167,1.3618,-0.9727,0.1751,0.9727,1.1673,-0.1459,0.3579,0.2187,0.0060,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
95,1.5833,symbol-lock,0.0000,0.0000,1.0000,1.0630,-0.7053,1.0579,-0.1058,1.2342,-0.8816,0.1587,0.8816,1.0579,-0.1322,0.3558,0.2174,0.0117,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
96,1.6000,symbol-lock,0.0000,0.0000,1.0000,1.0569,-0.6371,0.9556,-0.0956,1.1149,-0.7963,0.1433,0.7963,0.9556,-0.1195,0.3527,0.2156,0.0202,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
97,1.6167,symbol-lock,0.0000,0.0000,1.0000,1.0512,-0.5734,0.8601,-0.0860,1.0035,-0.7168,0.1290,0.7168,0.8601,-0.1075,0.3485,0.2130,0.0320,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
98,1.6333,symbol-lock,0.0000,0.0000,1.0000,1.0459,-0.5142,0.7712,-0.0771,0.8998,-0.6427,0.1157,0.6427,0.7712,-0.0964,0.3428,0.2095,0.0478,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
99,1.6500,symbol-lock,0.0000,0.0000,1.0000,1.0410,-0.4591,0.6887,-0.0689,0.8034,-0.5739,0.1033,0.5739,0.6887,-0.0861,0.3355,0.2050,0.0680,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
100,1.6667,symbol-lock,0.0000,0.0000,1.0000,1.0364,-0.4081,0.6122,-0.0612,0.7143,-0.5102,0.0918,0.5102,0.6122,-0.0765,0.3264,0.1995,0.0933,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
101,1.6833,symbol-lock,0.0000,0.0000,1.0000,1.0322,-0.3611,0.5417,-0.0542,0.6319,-0.4514,0.0812,0.4514,0.5417,-0.0677,0.3153,0.1927,0.1242,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
102,1.7000,symbol-lock,0.0000,0.0000,1.0000,1.0284,-0.3178,0.4767,-0.0477,0.5562,-0.3973,0.0715,0.3973,0.4767,-0.0596,0.3020,0.1845,0.1612,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
103,1.7167,symbol-lock,0.0000,0.0000,1.0000,1.0248,-0.2781,0.4172,-0.0417,0.4867,-0.3477,0.0626,0.3477,0.4172,-0.0522,0.2862,0.1749,0.2050,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
104,1.7333,symbol-lock,0.0000,0.0000,1.0000,1.0216,-0.2419,0.3629,-0.0363,0.4233,-0.3024,0.0544,0.3024,0.3629,-0.0454,0.2678,0.1637,0.2560,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
105,1.7500,symbol-lock,0.0000,0.0000,1.0000,1.0187,-0.2090,0.3135,-0.0313,0.3657,-0.2612,0.0470,0.2612,0.3135,-0.0392,0.2466,0.1507,0.3149,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
106,1.7667,symbol-lock,0.0000,0.0000,1.0000,1.0160,-0.1792,0.2688,-0.0269,0.3135,-0.2240,0.0403,0.2240,0.2688,-0.0336,0.2224,0.1359,0.3821,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
107,1.7833,symbol-lock,0.0000,0.0000,1.0000,1.0136,-0.1523,0.2285,-0.0229,0.2666,-0.1904,0.0343,0.1904,0.2285,-0.0286,0.1950,0.1192,0.4584,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
108,1.8000,symbol-lock,0.0000,0.0000,1.0000,1.0115,-0.1283,0.1925,-0.0193,0.2246,-0.1604,0.0289,0.1604,0.1925,-0.0241,0.1650,0.1008,0.5416,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
109,1.8167,symbol-lock,0.0000,0.0000,1.0000,1.0096,-0.1070,0.1605,-0.0160,0.1872,-0.1337,0.0241,0.1337,0.1605,-0.0201,0.1376,0.0841,0.6179,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
110,1.8333,symbol-lock,0.0000,0.0000,1.0000,1.0079,-0.0882,0.1322,-0.0132,0.1543,-0.1102,0.0198,0.1102,0.1322,-0.0165,0.1134,0.0693,0.6851,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
111,1.8500,symbol-lock,0.0000,0.0000,1.0000,1.0064,-0.0717,0.1075,-0.0108,0.1254,-0.0896,0.0161,0.0896,0.1075,-0.0134,0.0922,0.0563,0.7440,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
112,1.8667,symbol-lock,0.0000,0.0000,1.0000,1.0051,-0.0574,0.0861,-0.0086,0.1004,-0.0717,0.0129,0.0717,0.0861,-0.0108,0.0738,0.0451,0.7950,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
113,1.8833,symbol-lock,0.0000,0.0000,1.0000,1.0040,-0.0451,0.0677,-0.0068,0.0790,-0.0564,0.0102,0.0564,0.0677,-0.0085,0.0580,0.0355,0.8388,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
114,1.9000,symbol-lock,0.0000,0.0000,1.0000,1.0031,-0.0348,0.0522,-0.0052,0.0608,-0.0435,0.0078,0.0435,0.0522,-0.0065,0.0447,0.0273,0.8758,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
115,1.9167,symbol-lock,0.0000,0.0000,1.0000,1.0023,-0.0261,0.0392,-0.0039,0.0457,-0.0327,0.0059,0.0327,0.0392,-0.0049,0.0336,0.0205,0.9067,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
116,1.9333,symbol-lock,0.0000,0.0000,1.0000,1.0017,-0.0190,0.0286,-0.0029,0.0333,-0.0238,0.0043,0.0238,0.0286,-0.0036,0.0245,0.0150,0.9320,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
117,1.9500,symbol-lock,0.0000,0.0000,1.0000,1.0012,-0.0134,0.0201,-0.0020,0.0234,-0.0167,0.0030,0.0167,0.0201,-0.0025,0.0172,0.0105,0.9522,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
118,1.9667,symbol-lock,0.0000,0.0000,1.0000,1.0008,-0.0090,0.0134,-0.0013,0.0157,-0.0112,0.0020,0.0112,0.0134,-0.0017,0.0115,0.0070,0.9680,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
119,1.9833,symbol-lock,0.0000,0.0000,1.0000,1.0005,-0.0056,0.0085,-0.0008,0.0099,-0.0071,0.0013,0.0071,0.0085,-0.0011,0.0073,0.0044,0.9798,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
120,2.0000,symbol-lock,0.0000,0.0000,1.0000,1.0003,-0.0033,0.0049,-0.0005,0.0057,-0.0041,0.0007,0.0041,0.0049,-0.0006,0.0042,0.0026,0.9883,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
121,2.0167,symbol-lock,0.0000,0.0000,1.0000,1.0001,-0.0017,0.0025,-0.0003,0.0029,-0.0021,0.0004,0.0021,0.0025,-0.0003,0.0021,0.0013,0.9940,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
122,2.0333,symbol-lock,0.0000,0.0000,1.0000,1.0001,-0.0007,0.0011,-0.0001,0.0012,-0.0009,0.0002,0.0009,0.0011,-0.0001,0.0009,0.0006,0.9975,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
123,2.0500,symbol-lock,0.0000,0.0000,1.0000,1.0000,-0.0002,0.0003,-0.0000,0.0004,-0.0003,0.0000,0.0003,0.0003,-0.0000,0.0003,0.0002,0.9993,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
124,2.0667,symbol-lock,0.0000,0.0000,1.0000,1.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
125,2.0833,symbol-lock,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
126,2.1000,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
127,2.1167,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
128,2.1333,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
129,2.1500,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
130,2.1667,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
131,2.1833,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
132,2.2000,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
133,2.2167,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
134,2.2333,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
135,2.2500,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
136,2.2667,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
137,2.2833,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
138,2.3000,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
139,2.3167,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
140,2.3333,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
141,2.3500,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
142,2.3667,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
143,2.3833,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
144,2.4000,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
145,2.4167,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
146,2.4333,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
147,2.4500,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
148,2.4667,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
149,2.4833,symbol-breath,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
150,2.5000,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
151,2.5167,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
152,2.5333,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,0.0003,0.0003,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
153,2.5500,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0017,0.0010,0.0010,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
154,2.5667,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0040,0.0025,0.0025,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
155,2.5833,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0078,0.0048,0.0048,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
156,2.6000,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0135,0.0083,0.0083,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
157,2.6167,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0214,0.0132,0.0132,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
158,2.6333,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0320,0.0197,0.0197,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
159,2.6500,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0456,0.0281,0.0281,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
160,2.6667,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0625,0.0385,0.0385,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
161,2.6833,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0832,0.0513,0.0513,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
162,2.7000,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1080,0.0666,0.0666,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
163,2.7167,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1373,0.0846,0.0846,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
164,2.7333,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1715,0.1057,0.1057,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
165,2.7500,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2109,0.1300,0.1300,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
166,2.7667,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2560,0.1578,0.1578,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
167,2.7833,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3071,0.1893,0.1893,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
168,2.8000,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3645,0.2247,0.2247,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
169,2.8167,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4287,0.2643,0.2643,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
170,2.8333,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.3082,0.3082,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
171,2.8500,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5713,0.3568,0.3568,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
172,2.8667,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6355,0.4102,0.4102,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
173,2.8833,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6929,0.4688,0.4688,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
174,2.9000,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7440,0.5312,0.5312,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
175,2.9167,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7891,0.5898,0.5898,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
176,2.9333,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8285,0.6432,0.6432,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
177,2.9500,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8627,0.6918,0.6918,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
178,2.9667,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8920,0.7357,0.7357,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
179,2.9833,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9168,0.7753,0.7753,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
180,3.0000,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9375,0.8107,0.8107,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
181,3.0167,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9544,0.8422,0.8422,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
182,3.0333,wordmark-reveal,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9680,0.8700,0.8700,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
